scenario,scene_id,valid_pixels,total_pixels,valid_ratio,mean,median,std,min,max,p10,p90
ground_rot_180,scene_1279,19,196,0.09693877551020408,-0.06810655444860458,-0.036668479442596436,0.14238041639328003,-0.28318387269973755,0.1130404993891716,-0.25609880685806274,0.09901819378137589
ground_rot_180,scene_1280,11,196,0.05612244897959184,-0.01591319590806961,-0.036933720111846924,0.13590110838413239,-0.27166956663131714,0.1673305332660675,-0.19829899072647095,0.14234966039657593
ground_rot_180,scene_1281,29,196,0.14795918367346939,0.4148623049259186,0.4195886254310608,0.1160881519317627,0.17601537704467773,0.6290326714515686,0.2653156816959381,0.5677346587181091
ground_rot_180,scene_1282,26,196,0.1326530612244898,0.3175491690635681,0.34735846519470215,0.17353343963623047,-0.05336636304855347,0.6697707176208496,0.10695575922727585,0.5026029944419861
ground_rot_180,scene_1283,33,196,0.1683673469387755,0.4125675559043884,0.4015681743621826,0.10895899683237076,0.0899982899427414,0.6272012591362,0.3076534569263458,0.5375022292137146
ground_rot_180,scene_1284,15,196,0.07653061224489796,0.3133784830570221,0.3542456030845642,0.16019834578037262,0.07324347645044327,0.6355326175689697,0.08871355652809143,0.483858585357666
ground_rot_180,scene_1285,23,196,0.11734693877551021,0.1800900101661682,0.16604936122894287,0.15932126343250275,-0.114501953125,0.4734126031398773,-0.022011246532201767,0.3911094665527344
ground_rot_180,scene_1286,31,196,0.15816326530612246,0.1947917640209198,0.18763232231140137,0.1505199372768402,-0.05460468307137489,0.5710434913635254,-0.01445738971233368,0.45067328214645386
ground_rot_180,scene_1287,27,196,0.1377551020408163,0.21728351712226868,0.24157369136810303,0.1095903217792511,-0.11358611285686493,0.3548291325569153,0.08355047553777695,0.3458198606967926
ground_rot_180,scene_1288,10,196,0.05102040816326531,0.30578118562698364,0.25983670353889465,0.158674418926239,0.008985169231891632,0.5311013460159302,0.16565550863742828,0.4842715561389923
ground_rot_180,scene_1289,45,196,0.22959183673469388,0.19564561545848846,0.18346726894378662,0.15441706776618958,-0.2638229727745056,0.5321544408798218,0.02010490372776985,0.3901241719722748
ground_rot_180,scene_1290,33,196,0.1683673469387755,0.19957886636257172,0.21004162728786469,0.09899646788835526,0.018117476254701614,0.39655062556266785,0.0717991292476654,0.3342277705669403
ground_rot_180,scene_1291,30,196,0.15306122448979592,0.20878605544567108,0.20966553688049316,0.09680583328008652,-0.01598162017762661,0.43066757917404175,0.10596898198127747,0.33294442296028137
ground_rot_180,scene_1292,20,196,0.10204081632653061,0.29805344343185425,0.2834618091583252,0.11013202369213104,0.13526278734207153,0.47274136543273926,0.15212731063365936,0.44783857464790344
ground_rot_180,scene_1293,31,196,0.15816326530612246,0.16102761030197144,0.12056481093168259,0.15885810554027557,-0.10039239376783371,0.4469352066516876,-0.037330448627471924,0.383817195892334
ground_rot_180,scene_1294,15,196,0.07653061224489796,0.04828483611345291,0.05457890406250954,0.14427120983600616,-0.2210327535867691,0.2975263297557831,-0.16288994252681732,0.19750773906707764
ground_rot_180,scene_1295,12,196,0.061224489795918366,-0.049452345818281174,-0.02312546968460083,0.1667710691690445,-0.3734671175479889,0.15244659781455994,-0.29661503434181213,0.09879963099956512
ground_rot_180,scene_1296,19,196,0.09693877551020408,0.5056185722351074,0.5149260759353638,0.137321338057518,0.10323639214038849,0.7337466478347778,0.3836117386817932,0.6807416081428528
ground_rot_180,scene_1297,34,196,0.17346938775510204,0.259647399187088,0.2562066316604614,0.11701761186122894,0.014952749013900757,0.5243157148361206,0.11019996553659439,0.4071686565876007
ground_rot_180,scene_1298,21,196,0.10714285714285714,0.21293127536773682,0.21586208045482635,0.1029687151312828,-0.01509907841682434,0.47104519605636597,0.11572816967964172,0.3029828667640686
ground_rot_180,scene_1299,59,196,0.3010204081632653,0.27120068669319153,0.2888787090778351,0.1379299759864807,-0.07771174609661102,0.6082055568695068,0.10546346008777618,0.4361240863800049
ground_rot_180,scene_1300,22,196,0.11224489795918367,0.3633763790130615,0.35172879695892334,0.10002778470516205,0.16237226128578186,0.5161722898483276,0.25832679867744446,0.4811108708381653
ground_rot_180,scene_1301,15,196,0.07653061224489796,0.18370375037193298,0.16133305430412292,0.1351345032453537,-0.11250613629817963,0.4053277373313904,0.05558176338672638,0.3687502145767212
ground_rot_180,scene_1302,21,196,0.10714285714285714,0.14163747429847717,0.15784235298633575,0.13243381679058075,-0.20783421397209167,0.3033074736595154,-0.033382341265678406,0.2921222746372223
ground_rot_180,scene_1303,33,196,0.1683673469387755,0.35468295216560364,0.35745561122894287,0.10845397412776947,0.08228030800819397,0.5341120958328247,0.2264098823070526,0.48574745655059814
ground_rot_180,scene_1304,22,196,0.11224489795918367,0.14824044704437256,0.12076573073863983,0.159575417637825,-0.1831514686346054,0.48305338621139526,-0.05525070056319237,0.31250232458114624
ground_rot_180,scene_1305,37,196,0.18877551020408162,0.1709311455488205,0.17486491799354553,0.1581331193447113,-0.25267869234085083,0.42934301495552063,-0.00020822393707931042,0.3671897053718567
ground_rot_180,scene_1306,32,196,0.16326530612244897,0.3385694622993469,0.35667067766189575,0.11805158108472824,-0.03856859356164932,0.5855952501296997,0.201642245054245,0.4721171259880066
ground_rot_180,scene_1307,46,196,0.23469387755102042,0.1585586667060852,0.12733741104602814,0.15171846747398376,-0.09685945510864258,0.5655494928359985,0.0037558749318122864,0.3775627613067627
ground_rot_180,scene_1308,36,196,0.1836734693877551,0.1248256266117096,0.13385862112045288,0.1756657361984253,-0.22187109291553497,0.5245658159255981,-0.09884509444236755,0.33664965629577637
ground_rot_180,scene_1309,29,196,0.14795918367346939,0.0906461700797081,0.09353549778461456,0.15470631420612335,-0.3023645281791687,0.432406485080719,-0.10363524407148361,0.2620885968208313
ground_rot_180,scene_1310,18,196,0.09183673469387756,0.47483178973197937,0.4718993306159973,0.0974961668252945,0.29768699407577515,0.64387047290802,0.3529999256134033,0.6189194917678833
ground_rot_180,scene_1311,43,196,0.2193877551020408,0.37204039096832275,0.3643602728843689,0.1174851730465889,0.08240581303834915,0.5705265998840332,0.22822536528110504,0.5116616487503052
ground_rot_180,scene_1312,42,196,0.21428571428571427,0.39925217628479004,0.3762008249759674,0.11359916627407074,0.10788370668888092,0.6277305483818054,0.25510406494140625,0.5452837347984314
ground_rot_180,scene_1313,10,196,0.05102040816326531,0.28067097067832947,0.2561205327510834,0.19236834347248077,0.012725606560707092,0.6077862977981567,0.05124619975686073,0.5127711296081543
ground_rot_180,scene_1314,16,196,0.08163265306122448,0.3661821484565735,0.3535078763961792,0.08313377946615219,0.2238677740097046,0.5242622494697571,0.2604893147945404,0.4704301953315735
ground_rot_180,scene_1315,45,196,0.22959183673469388,0.4270286560058594,0.4365502595901489,0.11518874019384384,0.1543038785457611,0.6368532776832581,0.2563709020614624,0.5647831559181213
ground_rot_180,scene_1316,28,196,0.14285714285714285,0.22477704286575317,0.21558594703674316,0.16595852375030518,-0.007721230387687683,0.5917103290557861,0.003991113509982824,0.40873605012893677
ground_rot_180,scene_1317,40,196,0.20408163265306123,0.4386923909187317,0.4641196131706238,0.12418504059314728,0.15843531489372253,0.6873498558998108,0.2768774628639221,0.5957460403442383
ground_rot_180,scene_1318,44,196,0.22448979591836735,0.28479984402656555,0.26315468549728394,0.11529794335365295,-0.0697949230670929,0.5719285607337952,0.15044833719730377,0.42493319511413574
ground_rot_180,scene_1319,43,196,0.2193877551020408,0.23227225244045258,0.23598088324069977,0.12943080067634583,-0.08441224694252014,0.5112828016281128,0.0858866274356842,0.38639387488365173
ground_rot_180,scene_1320,26,196,0.1326530612244898,0.1737614870071411,0.12782277166843414,0.13340190052986145,-0.04005447030067444,0.4814949631690979,0.03410865366458893,0.33944183588027954
ground_rot_180,scene_1321,41,196,0.20918367346938777,0.15618844330310822,0.1477544754743576,0.1347561925649643,-0.15108200907707214,0.45530378818511963,0.016867369413375854,0.3520047068595886
ground_rot_180,scene_1322,15,196,0.07653061224489796,0.22314724326133728,0.24393582344055176,0.1010693609714508,-0.038550861179828644,0.38321542739868164,0.12441845238208771,0.33153674006462097
ground_rot_180,scene_1323,30,196,0.15306122448979592,0.13576215505599976,0.10748470574617386,0.14825260639190674,-0.2899148464202881,0.5633813142776489,0.014237571507692337,0.2927495837211609
ground_rot_180,scene_1324,14,196,0.07142857142857142,0.0043555498123168945,-0.023665152490139008,0.15054674446582794,-0.33921879529953003,0.22184133529663086,-0.1717798113822937,0.1745442897081375
ground_rot_180,scene_1325,11,196,0.05612244897959184,0.37447497248649597,0.35184386372566223,0.05780821293592453,0.30133354663848877,0.483315110206604,0.3257582187652588,0.4658051133155823
ground_rot_180,scene_1326,49,196,0.25,0.32151755690574646,0.3215864598751068,0.11215943098068237,0.10419252514839172,0.5353158712387085,0.1830306053161621,0.46624991297721863
ground_rot_180,scene_1327,18,196,0.09183673469387756,0.4729170799255371,0.5017181038856506,0.1236596629023552,0.1838957965373993,0.6384056806564331,0.3319885730743408,0.6200907826423645
ground_rot_180,scene_1328,46,196,0.23469387755102042,0.4385252594947815,0.4367409348487854,0.1379633992910385,0.1190720945596695,0.6610167026519775,0.24121665954589844,0.6124835014343262
ground_rot_180,scene_1329,30,196,0.15306122448979592,0.40994447469711304,0.43400880694389343,0.09651201963424683,0.23714636266231537,0.5973178744316101,0.2706267237663269,0.5120323300361633
ground_rot_180,scene_1330,45,196,0.22959183673469388,0.4430985152721405,0.44709938764572144,0.11133843660354614,0.1424952894449234,0.6738125681877136,0.2886582612991333,0.5712895393371582
ground_rot_180,scene_1331,43,196,0.2193877551020408,0.43761134147644043,0.45792824029922485,0.10072924196720123,0.14370186626911163,0.5891125798225403,0.3072001338005066,0.5598401427268982
ground_rot_180,scene_1332,29,196,0.14795918367346939,0.4660395383834839,0.4731173515319824,0.12138430774211884,0.19082649052143097,0.6656692624092102,0.3090263605117798,0.6124794483184814
ground_rot_180,scene_1333,37,196,0.18877551020408162,0.15059520304203033,0.1607544869184494,0.09858235716819763,-0.03242605924606323,0.35560041666030884,0.003465590300038457,0.26606854796409607
ground_rot_180,scene_1334,10,196,0.05102040816326531,0.20052023231983185,0.1367519199848175,0.15131793916225433,-0.04074028879404068,0.53978431224823,0.0909188985824585,0.3438989222049713
ground_rot_180,scene_1335,41,196,0.20918367346938777,0.21402305364608765,0.20994578301906586,0.10666659474372864,-0.11733253300189972,0.36500221490859985,0.10251964628696442,0.3462536931037903
ground_rot_180,scene_1336,29,196,0.14795918367346939,0.15541738271713257,0.16162997484207153,0.1476132571697235,-0.17800204455852509,0.5335686206817627,0.01326698251068592,0.32036805152893066
ground_rot_180,scene_1337,35,196,0.17857142857142858,0.16257229447364807,0.16926756501197815,0.1323932558298111,-0.12710192799568176,0.42829978466033936,0.008796998299658298,0.3279252052307129
ground_rot_180,scene_1338,28,196,0.14285714285714285,0.18017597496509552,0.20497220754623413,0.13613396883010864,-0.17096088826656342,0.4227744936943054,0.015171441249549389,0.334089994430542
ground_rot_180,scene_1339,66,196,0.336734693877551,0.3062795102596283,0.2946179509162903,0.13366670906543732,-0.013344762846827507,0.6195870637893677,0.1389051377773285,0.4926846921443939
ground_rot_180,scene_1340,32,196,0.16326530612244897,0.26846739649772644,0.25334787368774414,0.11890941858291626,-0.004340916872024536,0.46627306938171387,0.1071595624089241,0.44354984164237976
ground_rot_180,scene_1341,46,196,0.23469387755102042,0.4745829701423645,0.473788321018219,0.08786237239837646,0.3124014139175415,0.6714139580726624,0.3669969141483307,0.5757775902748108
ground_rot_180,scene_1342,21,196,0.10714285714285714,0.40099817514419556,0.41399872303009033,0.11856220662593842,0.20430025458335876,0.601929783821106,0.24801196157932281,0.5482764840126038
ground_rot_180,scene_1343,25,196,0.12755102040816327,0.40102484822273254,0.4070124626159668,0.08194229751825333,0.26294583082199097,0.5398196578025818,0.27911049127578735,0.49804413318634033
ground_rot_180,scene_1344,22,196,0.11224489795918367,0.3467952609062195,0.34546470642089844,0.09426014870405197,0.07724560797214508,0.5273940563201904,0.2575609087944031,0.4439249038696289
ground_rot_180,scene_1345,48,196,0.24489795918367346,0.26433026790618896,0.2533493638038635,0.1568714827299118,-0.05262596160173416,0.6384782791137695,0.051436375826597214,0.444913387298584
ground_rot_180,scene_1346,19,196,0.09693877551020408,0.303373247385025,0.27251341938972473,0.09359347820281982,0.11089897155761719,0.45049232244491577,0.1974000632762909,0.42885053157806396
ground_rot_180,scene_1347,45,196,0.22959183673469388,0.21014603972434998,0.19311365485191345,0.1548490673303604,-0.09358280152082443,0.5864787697792053,-0.0026444662362337112,0.4408845901489258
ground_rot_180,scene_1348,50,196,0.25510204081632654,0.2605969309806824,0.26983243227005005,0.1347293257713318,-0.16144710779190063,0.5638644695281982,0.106985904276371,0.4182572066783905
ground_rot_180,scene_1349,42,196,0.21428571428571427,0.14370287954807281,0.14576387405395508,0.13277988135814667,-0.14887544512748718,0.4372571110725403,-0.054937414824962616,0.306578129529953
ground_rot_180,scene_1350,43,196,0.2193877551020408,0.19487187266349792,0.1764247566461563,0.1715494692325592,-0.10841740667819977,0.6118640899658203,-0.0031642632093280554,0.44834470748901367
ground_rot_180,scene_1351,32,196,0.16326530612244897,0.24146434664726257,0.23423269391059875,0.10120658576488495,0.0578947439789772,0.45798271894454956,0.09801069647073746,0.3492073714733124
ground_rot_180,scene_1352,29,196,0.14795918367346939,0.12608005106449127,0.11945299804210663,0.12549985945224762,-0.14289626479148865,0.4484955370426178,-0.06218814104795456,0.2515425384044647
ground_rot_180,scene_1353,15,196,0.07653061224489796,0.38879796862602234,0.4000656008720398,0.1455565243959427,0.15595939755439758,0.6123292446136475,0.22700712084770203,0.5957597494125366
ground_rot_180,scene_1354,17,196,0.08673469387755102,0.4759942889213562,0.4841172397136688,0.09115415811538696,0.31446605920791626,0.6199539303779602,0.3627474904060364,0.6009587049484253
ground_rot_180,scene_1355,40,196,0.20408163265306123,0.40952762961387634,0.39455828070640564,0.10590064525604248,0.19800995290279388,0.6287236213684082,0.26626941561698914,0.520128071308136
ground_rot_180,scene_1356,45,196,0.22959183673469388,0.4491974115371704,0.454816997051239,0.09985215961933136,0.22224220633506775,0.6469468474388123,0.30710330605506897,0.5729700922966003
ground_rot_180,scene_1357,24,196,0.12244897959183673,0.47206923365592957,0.48388129472732544,0.10533314943313599,0.3097931146621704,0.6667103171348572,0.3333243429660797,0.6135237216949463
ground_rot_180,scene_1358,47,196,0.23979591836734693,0.2533535063266754,0.24838311970233917,0.12314315140247345,-0.00602392852306366,0.565195620059967,0.0998462438583374,0.3909437656402588
ground_rot_180,scene_1359,43,196,0.2193877551020408,0.310397207736969,0.29716992378234863,0.11116492003202438,0.06635010987520218,0.5139297246932983,0.15964509546756744,0.46897467970848083
ground_rot_180,scene_1360,39,196,0.1989795918367347,0.2522546648979187,0.21763211488723755,0.15373291075229645,-0.009036781266331673,0.642334520816803,0.08182406425476074,0.47024500370025635
ground_rot_180,scene_1361,15,196,0.07653061224489796,0.42339789867401123,0.4004848599433899,0.14075113832950592,0.16213132441043854,0.6855066418647766,0.26684534549713135,0.6130800247192383
ground_rot_180,scene_1362,36,196,0.1836734693877551,0.31183603405952454,0.3075527548789978,0.11133764684200287,0.04601432383060455,0.5467084646224976,0.15898793935775757,0.44166800379753113
ground_rot_180,scene_1363,28,196,0.14285714285714285,0.29814597964286804,0.3029869794845581,0.1378106325864792,0.029236476868391037,0.565008819103241,0.1045955941081047,0.46416187286376953
ground_rot_180,scene_1364,54,196,0.2755102040816326,0.1702861785888672,0.17927642166614532,0.1237897202372551,-0.16214992105960846,0.442719429731369,0.031669922173023224,0.308899849653244
ground_rot_180,scene_1365,46,196,0.23469387755102042,0.2405664175748825,0.2552143335342407,0.13074955344200134,-0.11181694269180298,0.5137746334075928,0.09324439615011215,0.3939279317855835
ground_rot_180,scene_1366,33,196,0.1683673469387755,0.28299543261528015,0.2510327398777008,0.09544765204191208,0.11243708431720734,0.4718260169029236,0.19175800681114197,0.42110490798950195
ground_rot_180,scene_1367,17,196,0.08673469387755102,0.3232879042625427,0.3323496878147125,0.12097864598035812,0.14160379767417908,0.5395275354385376,0.1670936942100525,0.4588870406150818
ground_rot_180,scene_1368,26,196,0.1326530612244898,0.4540617763996124,0.44486746191978455,0.1305687576532364,0.18120762705802917,0.7296016216278076,0.3043648600578308,0.6046150922775269
ground_rot_180,scene_1369,47,196,0.23979591836734693,0.3175658583641052,0.3134004473686218,0.1208234652876854,0.09343162924051285,0.5657920837402344,0.17117522656917572,0.47724875807762146
ground_rot_180,scene_1370,17,196,0.08673469387755102,0.24443143606185913,0.2647363543510437,0.08749999850988388,0.06676644086837769,0.3871116638183594,0.1244739443063736,0.3343414068222046
ground_rot_180,scene_1371,47,196,0.23979591836734693,0.29112905263900757,0.3068493604660034,0.10859794914722443,-0.029149619862437248,0.5365955829620361,0.1554940789937973,0.4084774851799011
ground_rot_180,scene_1372,40,196,0.20408163265306123,0.41291284561157227,0.41628462076187134,0.13199719786643982,0.1517784744501114,0.7382022738456726,0.262563556432724,0.5672600269317627
ground_rot_180,scene_1373,70,196,0.35714285714285715,0.2648051083087921,0.26230335235595703,0.1555737406015396,-0.08585852384567261,0.5778473615646362,0.032671503722667694,0.46228140592575073
ground_rot_180,scene_1374,33,196,0.1683673469387755,0.4411243200302124,0.4452032446861267,0.094622902572155,0.1866644024848938,0.5963693857192993,0.3388684093952179,0.5537241697311401
ground_rot_180,scene_1375,37,196,0.18877551020408162,0.44081559777259827,0.4536358714103699,0.1103237196803093,0.15500842034816742,0.6554478406906128,0.3184095323085785,0.6012368202209473
ground_rot_180,scene_1376,32,196,0.16326530612244897,0.43809667229652405,0.45709937810897827,0.09142761677503586,0.22629940509796143,0.5879721641540527,0.29754015803337097,0.5366663336753845
ground_rot_180,scene_1377,35,196,0.17857142857142858,0.3012191951274872,0.29935818910598755,0.12474784255027771,0.02902624011039734,0.5578279495239258,0.1593908816576004,0.4619242548942566
ground_rot_180,scene_1378,26,196,0.1326530612244898,0.25355228781700134,0.22780072689056396,0.11754535138607025,0.061481915414333344,0.4943466782569885,0.1263904869556427,0.4467886686325073
ground_rot_180,scene_1379,31,196,0.15816326530612246,0.28455889225006104,0.2848690450191498,0.07513082772493362,0.14786037802696228,0.4512200355529785,0.1860063374042511,0.38796985149383545
ground_rot_180,scene_1380,11,196,0.05612244897959184,0.18995444476604462,0.24314682185649872,0.1290307492017746,-0.04450696334242821,0.38014256954193115,-0.012437388300895691,0.3118622601032257
ground_rot_180,scene_1381,20,196,0.10204081632653061,0.24545340240001678,0.24876561760902405,0.09081131964921951,0.021850472316145897,0.3861883282661438,0.13891775906085968,0.33766958117485046
ground_rot_180,scene_1382,39,196,0.1989795918367347,0.22458194196224213,0.22336693108081818,0.13220615684986115,-0.030682427808642387,0.4943525791168213,0.06096777319908142,0.39614152908325195
ground_rot_180,scene_1383,26,196,0.1326530612244898,0.5497023463249207,0.5600450038909912,0.10054831206798553,0.3088391125202179,0.7301896810531616,0.42436203360557556,0.644877552986145
ground_rot_180,scene_1384,40,196,0.20408163265306123,0.25569289922714233,0.24783959984779358,0.1325789839029312,-0.04512253403663635,0.5948457717895508,0.09424825757741928,0.3730061948299408
ground_rot_180,scene_1385,68,196,0.3469387755102041,0.2730121612548828,0.2625170052051544,0.1343080997467041,-0.04471758008003235,0.5291200876235962,0.09332526475191116,0.448232501745224
ground_rot_180,scene_1386,46,196,0.23469387755102042,0.4382369816303253,0.44948911666870117,0.11370785534381866,0.12325781583786011,0.6457929015159607,0.30901169776916504,0.5719243884086609
ground_rot_180,scene_1387,29,196,0.14795918367346939,0.2610166072845459,0.25639182329177856,0.1664389818906784,-0.08191093802452087,0.6770349740982056,0.08246147632598877,0.43914324045181274
ground_rot_180,scene_1388,12,196,0.061224489795918366,0.3239966034889221,0.31096503138542175,0.14991089701652527,-0.04439651221036911,0.5375462174415588,0.22549445927143097,0.5016865134239197
ground_rot_180,scene_1389,37,196,0.18877551020408162,0.45318156480789185,0.44834303855895996,0.09014008194208145,0.24534499645233154,0.6227219104766846,0.34522801637649536,0.5729207396507263
ground_rot_180,scene_1390,44,196,0.22448979591836735,0.37528225779533386,0.37548089027404785,0.10620896518230438,0.19231101870536804,0.5439448356628418,0.2299523949623108,0.5144270658493042
ground_rot_180,scene_1391,22,196,0.11224489795918367,0.21661590039730072,0.2327156960964203,0.1264362931251526,0.019413616508245468,0.5712087154388428,0.06214539706707001,0.30613648891448975
ground_rot_180,scene_1392,45,196,0.22959183673469388,0.2944580018520355,0.355151891708374,0.1644984483718872,-0.1643633395433426,0.5778050422668457,0.07624851167201996,0.4448262155056
ground_rot_180,scene_1393,11,196,0.05612244897959184,0.47217172384262085,0.5204019546508789,0.17999263107776642,0.22828511893749237,0.7362632751464844,0.2518845796585083,0.7186027765274048
ground_rot_180,scene_1394,19,196,0.09693877551020408,0.4180743992328644,0.44298481941223145,0.15142682194709778,0.06262332201004028,0.662040114402771,0.21564514935016632,0.5927241444587708
ground_rot_180,scene_1395,41,196,0.20918367346938777,0.2613079249858856,0.2837756872177124,0.1582675278186798,-0.08372075110673904,0.5081802606582642,0.07572853565216064,0.46060433983802795
ground_rot_180,scene_1396,9,196,0.04591836734693878,0.5175588726997375,0.48951518535614014,0.09330085664987564,0.41988927125930786,0.6676073670387268,0.4243614375591278,0.6538882851600647
ground_rot_180,scene_1397,23,196,0.11734693877551021,0.36970055103302,0.3849906325340271,0.13334141671657562,0.07012970745563507,0.57784503698349,0.2172015905380249,0.5413517355918884
ground_rot_180,scene_1398,12,196,0.061224489795918366,0.2799546718597412,0.2941972613334656,0.1284894496202469,0.03615733981132507,0.5264195203781128,0.14488646388053894,0.4360548257827759
ground_rot_180,scene_1399,12,196,0.061224489795918366,0.5293627977371216,0.5542535185813904,0.14450056850910187,0.24396969377994537,0.706082820892334,0.3226178288459778,0.6613190770149231
ground_rot_180,scene_1400,30,196,0.15306122448979592,0.34489890933036804,0.3374963402748108,0.09191790968179703,0.10964886844158173,0.5131998062133789,0.23505976796150208,0.45266103744506836
ground_rot_180,scene_1401,40,196,0.20408163265306123,0.37805384397506714,0.38689976930618286,0.11151804774999619,0.126102477312088,0.6278185844421387,0.2007821798324585,0.4999532699584961
ground_rot_180,scene_1402,41,196,0.20918367346938777,0.33461177349090576,0.3559655547142029,0.11235550791025162,0.03908497840166092,0.4991152882575989,0.14784234762191772,0.44945603609085083
ground_rot_180,scene_1403,45,196,0.22959183673469388,0.3968560993671417,0.3935225009918213,0.12571105360984802,0.1234617680311203,0.6024408340454102,0.20507770776748657,0.5593991875648499
ground_rot_180,scene_1404,12,196,0.061224489795918366,0.2383895218372345,0.22000786662101746,0.12047048658132553,0.022434940561652184,0.424064576625824,0.11345678567886353,0.3961958885192871
ground_rot_180,scene_1405,46,196,0.23469387755102042,0.2592896521091461,0.2224317491054535,0.17932875454425812,-0.07364708185195923,0.6188216209411621,0.04730474203824997,0.5283901691436768
ground_rot_180,scene_1406,30,196,0.15306122448979592,0.4113594889640808,0.3970957398414612,0.15173977613449097,0.01111546903848648,0.7652292847633362,0.25305911898612976,0.5851699113845825
ground_rot_180,scene_1407,32,196,0.16326530612244897,0.262395441532135,0.2447567582130432,0.12173253297805786,0.00561012327671051,0.4607190489768982,0.10341225564479828,0.4206489026546478
ground_rot_180,scene_1408,29,196,0.14795918367346939,0.3827763497829437,0.36274197697639465,0.13682015240192413,0.06381143629550934,0.6603444218635559,0.22415514290332794,0.5750046968460083
ground_rot_180,scene_1409,16,196,0.08163265306122448,0.1282094120979309,0.10245212912559509,0.15132680535316467,-0.15092763304710388,0.4647381901741028,0.0008824076503515244,0.32698869705200195
ground_rot_180,scene_1410,31,196,0.15816326530612246,0.27128705382347107,0.2616333067417145,0.1304350048303604,-0.0953359603881836,0.50852370262146,0.12821096181869507,0.43495631217956543
ground_rot_180,scene_1411,21,196,0.10714285714285714,0.5575594305992126,0.5528960227966309,0.09892163425683975,0.36228758096694946,0.7706185579299927,0.4314769506454468,0.6528894305229187
ground_rot_180,scene_1412,16,196,0.08163265306122448,0.3786100745201111,0.340298593044281,0.12372490763664246,0.16697531938552856,0.6068943738937378,0.23181410133838654,0.5262832641601562
ground_rot_180,scene_1413,20,196,0.10204081632653061,0.28247037529945374,0.2645755112171173,0.1255074143409729,-0.031637076288461685,0.5435019731521606,0.18404296040534973,0.4055439829826355
ground_rot_180,scene_1414,15,196,0.07653061224489796,0.3581259548664093,0.401809424161911,0.0877862423658371,0.14815908670425415,0.48531249165534973,0.240976020693779,0.43547505140304565
ground_rot_180,scene_1415,2,196,0.01020408163265306,0.4318535327911377,0.4299623966217041,0.0018911212682724,0.4299623966217041,0.4337446391582489,0.43034061789512634,0.43336641788482666
ground_rot_180,scene_1416,12,196,0.061224489795918366,0.5152163505554199,0.5058363676071167,0.12397751957178116,0.2813733220100403,0.7193028926849365,0.3565680980682373,0.7026233077049255
ground_rot_180,scene_1417,50,196,0.25510204081632654,0.2592155635356903,0.2573813796043396,0.15089847147464752,-0.0594334751367569,0.6638643741607666,0.04047808796167374,0.42883092164993286
ground_rot_180,scene_1418,24,196,0.12244897959183673,0.28710365295410156,0.2826577425003052,0.10885606706142426,0.086244598031044,0.5465907454490662,0.15391938388347626,0.4060213267803192
ground_rot_180,scene_1419,39,196,0.1989795918367347,0.35989853739738464,0.38076287508010864,0.11613020300865173,0.05015258118510246,0.5411297082901001,0.19771350920200348,0.5015825033187866
ground_rot_180,scene_1420,45,196,0.22959183673469388,0.1803293228149414,0.16405075788497925,0.14545981585979462,-0.07134144008159637,0.48082244396209717,-0.01971103809773922,0.3844310939311981
ground_rot_180,scene_1421,49,196,0.25,0.3254099488258362,0.3200950622558594,0.10656095296144485,0.06182742863893509,0.5658923387527466,0.18122133612632751,0.4468393921852112
ground_rot_180,scene_1422,29,196,0.14795918367346939,0.32033708691596985,0.39224526286125183,0.171311154961586,-0.1517203003168106,0.6256173849105835,0.10330557823181152,0.4759977459907532
ground_rot_180,scene_1423,29,196,0.14795918367346939,0.2624475061893463,0.23849190771579742,0.16140545904636383,-0.08001486957073212,0.543281614780426,0.06722145527601242,0.49061906337738037
ground_rot_180,scene_1424,31,196,0.15816326530612246,0.2031528502702713,0.18335798382759094,0.14680364727973938,-0.09944652765989304,0.6201886534690857,0.020931735634803772,0.3384421467781067
ground_rot_180,scene_1425,10,196,0.05102040816326531,0.4670580327510834,0.4502756595611572,0.08334536105394363,0.33764412999153137,0.5692272782325745,0.34391409158706665,0.5544898509979248
ground_rot_180,scene_1426,34,196,0.17346938775510204,0.4079858660697937,0.3985452651977539,0.11594545841217041,0.14201898872852325,0.6685498952865601,0.28086164593696594,0.5790586471557617
ground_rot_180,scene_1427,35,196,0.17857142857142858,0.5193409323692322,0.5127484798431396,0.10164428502321243,0.260280042886734,0.7436803579330444,0.3753076195716858,0.6348150372505188
ground_rot_180,scene_1428,41,196,0.20918367346938777,0.2404680848121643,0.24142062664031982,0.11795607209205627,-0.1245378702878952,0.5056780576705933,0.09067806601524353,0.38835766911506653
ground_rot_180,scene_1429,25,196,0.12755102040816327,0.5071073174476624,0.5257000923156738,0.10552430152893066,0.30371469259262085,0.688226044178009,0.3626609146595001,0.6349440217018127
ground_rot_180,scene_1430,45,196,0.22959183673469388,0.32710152864456177,0.3387053608894348,0.13043174147605896,0.0837114006280899,0.6745795011520386,0.1648552268743515,0.47670480608940125
ground_rot_180,scene_1431,27,196,0.1377551020408163,0.2040695995092392,0.19403398036956787,0.13760818541049957,-0.06005454808473587,0.5568885803222656,0.03569529578089714,0.3474254012107849
ground_rot_180,scene_1432,43,196,0.2193877551020408,0.3401678502559662,0.34492775797843933,0.09302130341529846,0.11657692492008209,0.531215250492096,0.23302555084228516,0.4611523449420929
